ID,lon,lat
1,12.252886352055333,42.01175205738171
2,12.3744502,41.94823663630016
3,12.385462316926107,41.8982846483011
4,12.512438988647304,41.98355012576323
5,12.498257231938323,41.91571762913974
6,12.484854603589081,41.80884306986186
7,12.368250469007311,41.787970931551634
8,12.43560718713662,41.81118793029048
9,12.383632460148206,41.94522108140124
10,12.592420040966049,41.894035771328696
11,12.376092652653767,41.794952600140874
12,12.48859297751578,41.90908029584556
13,12.544081760874704,41.95059257804543
14,12.47301007638504,41.855399856354715
15,12.488706915796884,41.90265069967408
16,12.678014778938149,41.914464778285655
17,12.46103192343162,41.844851712934314
18,12.581819808399922,41.828474561535764
19,12.421464775312323,41.887757686324896
20,12.516726663776675,41.97134588834142
21,12.583437010910417,41.82565535065344
22,12.406275629863924,41.88895358775301
23,12.676448315593841,41.854779022982214
24,12.530014659103248,41.950343379387704
25,12.679693109754858,41.87340100799582
26,12.656829239882896,41.85334678103955
27,12.347727802423497,41.87373275726827
28,12.552616971097498,41.89647598835069
29,12.575310382197147,41.71462044091334
30,12.328349024282383,41.78982084013722
31,12.52724857867076,41.93112902337395
32,12.276692052000394,41.73532791807167
33,12.473778319460822,41.97851538147038
34,12.734000298328464,41.90780001259296
35,12.580724392848488,41.94900600489223
36,12.664372505244923,41.88712968238839
37,12.423970034069534,41.9431274951901
38,12.374532473143235,41.92849777187571
39,12.35903631594195,41.75511971540706
40,12.487153425673673,41.90240230657001
41,12.521353519124924,41.87600574484869
42,12.304965922022228,41.762278993288625
43,12.34075134967537,41.74078634034344
44,12.442766976504965,41.775085825346395
45,12.69243595538573,41.86174408337937
46,12.489395559558611,41.9097524771165
47,12.507782287578824,41.787230541317555
48,12.49579336251104,41.838885408962085
49,12.530059215216173,41.86505279081992
50,12.648343265531388,41.93261996742748
51,12.500041156357923,41.89832694651869
52,12.301779658663806,41.7602856252584
53,12.414344997556436,41.877306950513436
54,12.527891010308817,41.921306491776946
55,12.687863076449446,41.90680958230137
56,12.679257946928674,41.894853203454616
57,12.519813306127386,41.87053577359954
58,12.44513427930897,41.855274135102015
59,12.508188738709537,41.826597138093256
60,12.504942818851042,41.98788343318173
61,12.344907162425788,41.780789835092996
62,12.577880305958336,41.83201399097012
63,12.37646361607317,41.93549156956426
64,12.436425888123967,41.89981634078268
65,12.465759693966817,41.877733365948195
66,12.354140655850065,41.727553308231734
67,12.436652422897957,41.89763485281171
68,12.5493937268184,41.83991737600341
69,12.478333234709982,41.924998465475035
70,12.648046851496973,41.938758769593726
71,12.569912975478221,41.94109845368742
72,12.349999738010858,41.759315607852905
73,12.473026903369025,41.78466421519252
74,12.516233012147122,41.92895461842384
75,12.567577280205784,41.853695977837575
76,12.509241618823852,41.88565339732066
77,12.50981196510938,41.92607251997199
78,12.631743768796996,41.83700342222461
79,12.433629746273024,41.82089927812265
80,12.344881650490558,41.79112836890409
81,12.497561630538263,41.90238966126266
82,12.461895470308495,42.03848401888941
83,12.425512633585123,41.801179799606
84,12.48241716302732,41.80369936278032
85,12.30213617402569,41.720320522204545
86,12.36215142084278,41.77171871085927
87,12.697852155636802,41.90150966594942
88,12.461003197006384,41.88013047729781
89,12.361243023407642,41.75677030873909
90,12.416789411600885,41.91996261777321
91,12.307515904471682,41.718927258333665
92,12.422684521387925,41.93389850904323
93,12.380035161234384,41.92849493602035
94,12.707495374394698,41.833752042033986
95,12.534344139001401,41.90784550570163
96,12.607745399849703,41.912568585997995
97,12.559612949184148,41.86069680088126
98,12.282910540444949,41.737067994809514
99,12.450838426277654,41.87002009148003
100,12.638138648177879,41.8763605475105
